epoch,train_accuracy,test_accuracy,train_loss,test_loss,learning_rate
69,89.966,82.68,0.2907603176887078,0.5281926295161248,0.07408768370508578
70,90.204,83.41,0.2869140567148433,0.5251660020649433,0.0733964907130287
71,89.91,83.94,0.2863576027286022,0.5156873077154159,0.07269952498697736
72,90.246,84.94,0.2850942471067009,0.47427608251571657,0.07199695849279578
73,90.248,86.25,0.2841787667911681,0.42198030605912207,0.07128896457825366
74,90.506,84.88,0.278981237727053,0.4848124702274799,0.07057571793025548
75,90.554,85.26,0.2753377727154271,0.46398159801959993,0.06985739453173906
76,90.646,77.75,0.27195334276351174,0.731855234503746,0.06913417161825453
77,90.71,85.15,0.2711465600353982,0.46353498101234436,0.06840622763423394
78,90.61,86.12,0.2732975309919518,0.42587134942412375,0.0676737421889629
79,90.676,83.92,0.27135249884689555,0.5298906074464321,0.06693689601226462
80,90.93,85.49,0.26583368153980624,0.4631702469289303,0.06619587090990751
81,90.906,85.68,0.2653584161682812,0.46146852850914,0.06545084971874741
82,91.008,80.36,0.2629812696896246,0.7304667991399765,0.06470201626161524
83,90.984,88.02,0.26458069825035224,0.3704057663679123,0.06394955530196152
84,91.112,83.64,0.2575530897054221,0.5292021401226521,0.06319365249826868
85,91.228,81.11,0.25360879854625445,0.6622109413146973,0.06243449435824277
86,91.212,85.27,0.25583150430256146,0.48652577340602876,0.06167226819279532
87,91.21,86.3,0.2537786906103954,0.4317181614041328,0.06090716206982718
88,91.59,84.77,0.24999952504930595,0.47830204397439957,0.06013936476782568
89,91.276,85.42,0.2515910485059099,0.43756554201245307,0.05936906572928629
90,91.638,83.46,0.2426450146586084,0.5486711168289184,0.05859645501397052
91,91.818,86.74,0.2399028873885684,0.3932724961638451,0.05782172325201159
92,91.546,88.48,0.24360418609341086,0.36167716175317766,0.057045061596879186
93,91.706,82.87,0.23661531168786462,0.5812539787590504,0.056266661678215264
94,91.878,87.39,0.2349477734254754,0.39286098882555964,0.055486715554552306
95,92.104,87.99,0.23035643028709896,0.37252227544784544,0.05470541566592575
96,91.9,86.59,0.23289658937155439,0.4364284275472164,0.05392295478639229
97,92.194,88.38,0.22654301471188856,0.376589934527874,0.05313952597646571
98,92.256,83.39,0.22449324565851475,0.5221620607376098,0.05235532253548216
99,92.406,86.31,0.22298661630857936,0.4251599423587322,0.051570537953906447
100,92.39,86.5,0.2191130584844238,0.4156947658956051,0.05078536586559106
101,92.664,86.43,0.2144118519618993,0.4224457834661007,0.050000000000000024
102,92.552,86.7,0.21647543193357985,0.4329872290790081,0.049214634134409
103,92.732,87.42,0.2124795753632665,0.4002957969903946,0.04842946204609361
104,92.956,85.59,0.20686005010171923,0.448466826826334,0.04764467746451789
105,93.034,88.32,0.20444050925733792,0.36151540368795393,0.046860474023534354
106,93.238,83.98,0.19701031389672433,0.5590932856500149,0.04607704521360778
107,93.042,83.32,0.2006859216467499,0.5578861066699028,0.04529458433407431
108,93.182,86.62,0.19660252742374035,0.43924875393509866,0.04451328444544776
109,93.23,88.37,0.1955939737312934,0.37389544904232025,0.04373333832178482
110,93.248,88.89,0.1948107237286885,0.34788719967007636,0.0429549384031209
111,93.486,87.36,0.18740119779353862,0.41893319562077524,0.042178276747988484
112,93.656,89.63,0.18641758784461204,0.32549059361219407,0.04140354498602954
113,93.78,87.45,0.17965943897929032,0.4187172144651413,0.0406309342707138
114,93.714,89.25,0.17945433265107977,0.33508877366781237,0.03986063523217441
115,93.962,88.19,0.17555996958556994,0.402147082388401,0.039092837930172916
116,93.888,88.43,0.1770230313891645,0.36653537571430206,0.03832773180720475
117,94.034,89.04,0.17446187013745917,0.3511466330289841,0.037565505641757285
118,94.252,89.3,0.16525087842855918,0.3329737794399261,0.03680634750173138
119,94.334,88.04,0.16396022498455193,0.3883882176876068,0.036050444698038565
120,94.468,88.8,0.161409289864323,0.3546586401760578,0.03529798373838483
121,94.446,88.6,0.15958402728866738,0.3647600677609444,0.03454915028125267
122,94.482,88.75,0.15635721129186622,0.3647681447863579,0.03380412909009255
123,94.85,89.43,0.1495845289734166,0.35183139219880105,0.03306310398773545
124,94.822,88.13,0.1482205925714177,0.3925944331288338,0.03232625781103717
125,94.758,89.58,0.14767271824314465,0.3338794116675854,0.03159377236576613
126,95.168,88.03,0.1413973046328558,0.3977353224158287,0.030865828381745543
127,95.19,89.19,0.14151032894011348,0.3528763104975223,0.03014260546826098
128,95.442,88.14,0.13358457101618543,0.4099251367151737,0.02942428206974458
129,95.214,89.19,0.13518495206027994,0.3644793426990509,0.028711035421746387
130,95.66,90.34,0.12659632945266527,0.3196627730131149,0.02800304150720426
131,95.554,90.06,0.12687232527319733,0.33442443668842314,0.02730047501302268
132,95.788,90.27,0.12311766606272029,0.3185301832854748,0.026603509286971357
133,95.91,89.48,0.11777168266532366,0.35289495706558227,0.025912316294914244
134,95.98,88.83,0.11635385152152584,0.39041835330426694,0.025227066578379632
135,96.322,88.07,0.10778297579197017,0.44639962807297706,0.024547929212481445
136,96.272,89.53,0.10718047167257884,0.36151454761624335,0.02387507176420257
137,96.352,90.38,0.10815924505138641,0.31171685248613357,0.023208660251050166
138,96.488,90.31,0.10407569010734863,0.3362428853660822,0.022548859100093414
139,96.622,89.62,0.09954143312219006,0.34813175730407236,0.021895831107393474
140,96.734,90.28,0.0966796637524653,0.33440193250775335,0.02124973739783608
141,96.982,88.96,0.09125956519961814,0.38785069465637206,0.02061073738537636
142,97.226,90.52,0.08355017860546289,0.3117304536700249,0.019978988733705814
143,97.1,90.5,0.08573843518753185,0.3398715190589428,0.01935464731735118
144,97.312,90.06,0.08027780982082153,0.3733767207711935,0.018737867183214747
145,97.168,91.04,0.08281021669049703,0.3069152223318815,0.01812880051256552
146,97.538,91.11,0.07340917190836976,0.30769980303943156,0.017527597583490827
147,97.734,91.8,0.06759359921707446,0.2868002255260944,0.01693440673381742
148,97.798,91.09,0.0652242249182766,0.32002386160194873,0.016349374324511334
149,98.054,90.96,0.06020832860418369,0.3328419667482376,0.01577264470356557
150,98.214,90.75,0.056517421815763504,0.3259730703383684,0.01520436017038429
151,98.378,90.88,0.051977247521376516,0.35270390540361407,0.014644660940672632
152,98.29,91.71,0.05410759660470135,0.28219746373593807,0.01409368511184057
153,98.498,92.04,0.04823572528393715,0.28880642503499987,0.013551568628929438
154,98.476,92.2,0.04753710968477075,0.2809872109442949,0.013018445251069516
155,98.508,91.33,0.046836484086645,0.3152427900582552,0.012494446518477026
156,98.85,91.83,0.03838612633945463,0.2875731552764773,0.011979701719998459
157,99.102,92.23,0.031636034723256934,0.28359045922756193,0.011474337861210548
158,99.066,92.92,0.03138621235528337,0.26205219998955726,0.010978479633083526
159,99.132,93.01,0.031037730484000405,0.2627365567535162,0.010492249381215483
160,99.33,92.81,0.024992148918302162,0.2595282267779112,0.010015767075645474
161,99.428,92.89,0.02312360207140541,0.2659803779795766,0.009549150281252637
162,99.524,93.43,0.019734502350792403,0.2400716292485595,0.00909251412874884
163,99.608,93.32,0.01701322127886288,0.23615158408880232,0.008645971286271918
164,99.646,93.44,0.015402236428764432,0.24298847816884517,0.008209631931586501
165,99.714,93.49,0.012967595681095559,0.2369512852281332,0.0077836037248992605
166,99.786,93.84,0.011283420546747306,0.2260183977894485,0.0073679917822954055
167,99.808,93.83,0.0105318474566059,0.22247815884649755,0.006962898649802815
168,99.876,93.84,0.009217431545769676,0.2190932227484882,0.006568424278090438
169,99.892,94.11,0.008306680153698072,0.2191517186164856,0.006184665997806824
170,99.9,94.08,0.007926598968058158,0.21786229117773473,0.00581171849556533
171,99.96,94.06,0.006327762011834003,0.22124717796221374,0.0054496737905816136
172,99.934,94.18,0.006030078410454418,0.210848097987473,0.005098621211969226
173,99.956,94.1,0.0058049936644861575,0.21453403925523162,0.004758647376699035
174,99.956,94.05,0.0053719789566248274,0.2156234762072563,0.00442983616822775
175,99.962,93.96,0.0055970026515400435,0.21051643036305903,0.004112268715800957
176,99.978,94.1,0.004717137830396233,0.2074633466079831,0.003806023374435677
177,99.97,94.22,0.004770638556946117,0.20592922132462263,0.003511175705587435
178,99.988,94.24,0.00433854760615217,0.2058066776394844,0.0032277984585066333
179,99.986,94.36,0.004034230484963035,0.20169581504538656,0.002955961552288729
180,99.98,94.25,0.004028119557106015,0.20541132995858788,0.0026957320586227366
181,99.99,94.35,0.00391299211297451,0.20288421340286733,0.002447174185242325
182,99.98,94.28,0.0042047161136127414,0.20354055704548954,0.0022103492600834954
183,99.976,94.38,0.0040657340416141675,0.2019824193045497,0.0019853157161528537
184,99.992,94.39,0.003619957055486834,0.20024683753028513,0.001772129077110103
185,99.994,94.33,0.003727937146397236,0.2019369892962277,0.0015708419435684529
186,99.986,94.24,0.0036971535119216157,0.19930374749004842,0.0013815039801161732
187,99.992,94.31,0.0036537998503007357,0.20035417636856437,0.0012041619030626347
188,99.988,94.29,0.0037524974284171963,0.200744851231575,0.0010388594689117077
189,99.992,94.2,0.0035678755097172184,0.20236539892852307,0.0008856374635655645
190,99.982,94.35,0.003582794249029187,0.19949331181123853,0.000744533692261307
191,100.0,94.28,0.003555038256113372,0.19862897938117385,0.0006155829702431174
192,99.996,94.39,0.0033950182821249108,0.19852864589542152,0.0004988171141721235
193,99.992,94.37,0.0035845744896970707,0.19810954377055168,0.00039426493427611206
194,99.996,94.41,0.003574971995695168,0.19710524685680866,0.00030195222724102046
195,99.994,94.32,0.0033719075624557104,0.19875876992940902,0.00022190176984600036
196,99.994,94.38,0.0034326312975967517,0.19824657816439867,0.00015413331334360192
197,99.996,94.23,0.0034548838315007595,0.19997198551893233,9.866357858642213e-05
198,99.998,94.31,0.0033703362331023,0.19719471365213395,5.5506251901504864e-05
199,99.992,94.3,0.0034930546952011373,0.19925962470471859,2.4671981713420017e-05
200,99.992,94.32,0.003621982835867988,0.19930485064163805,6.168375916970619e-06
