epoch,train_accuracy,test_accuracy,train_loss,test_loss,learning_rate
1,29.378,42.46,1.89743212940138,1.5404521572589873,0.1
2,47.618,54.88,1.429261196604775,1.239663189649582,0.09999383162408304
3,58.678,56.7,1.1508293226551827,1.2697277426719666,0.09997532801828658
4,67.15,65.69,0.9340611030073727,1.0231984281539916,0.09994449374809851
5,72.424,73.08,0.7897050181770568,0.7783601528406143,0.09990133642141359
6,76.196,66.76,0.6888501029032881,1.0332182514667512,0.09984586668665642
7,78.37,73.42,0.6256524777930715,0.8313588440418244,0.09977809823015402
8,80.002,73.61,0.5794902170253227,0.8313346663117409,0.09969804777275901
9,81.266,74.44,0.5478960842732579,0.7446695441007614,0.09960573506572391
10,81.912,73.92,0.5270268995591136,0.7744775640964509,0.09950118288582789
11,82.292,74.15,0.5115658060821426,0.7924180120229721,0.09938441702975691
12,82.674,77.12,0.5044503683019477,0.6727533459663391,0.09925546630773871
13,83.7,77.55,0.47667223489497934,0.6731152319908142,0.09911436253643445
14,84.126,78.64,0.46582022675163,0.625613631606102,0.0989611405310883
15,84.38,74.58,0.4575613019868846,0.7849285665154457,0.09879583809693739
16,84.608,81.45,0.4502035279941681,0.5633893734216691,0.09861849601988384
17,84.918,78.27,0.4379773676166754,0.6652744236588478,0.09842915805643157
18,85.054,70.26,0.4322044259446966,0.9870592844486237,0.09822787092288993
19,85.458,79.1,0.42728192993747,0.6951921728253364,0.09801468428384717
20,85.986,82.59,0.41418527344913436,0.5412582451105118,0.09778965073991652
21,85.516,81.06,0.41795627086821113,0.5857858341932297,0.0975528258147577
22,85.91,80.94,0.41535341179431856,0.5905533444881439,0.09730426794137728
23,86.048,81.27,0.4064939434037489,0.5689258483052254,0.09704403844771128
24,86.28,82.22,0.3981515057480244,0.5268369209766388,0.09677220154149338
25,86.382,71.9,0.395319738199034,0.9787573397159577,0.09648882429441258
26,86.814,75.96,0.3876516681802852,0.8110100495815277,0.09619397662556435
27,86.616,77.67,0.3923016145939717,0.6807990100979805,0.09588773128419906
28,86.788,80.88,0.3876058313700244,0.5641534870862961,0.09557016383177226
29,87.096,80.87,0.3784810388484574,0.5802343800663948,0.09524135262330098
30,87.196,78.9,0.37466233450433484,0.6535673296451568,0.09490137878803079
31,87.358,80.93,0.3764770208950848,0.5970629823207855,0.0945503262094184
32,86.94,75.83,0.38002403065219253,0.741086617410183,0.0941882815044347
33,87.27,83.0,0.3661884207402349,0.504870032966137,0.09381533400219319
34,87.456,80.74,0.3653027392028238,0.5639552953839302,0.09343157572190958
35,87.598,82.22,0.3636652328397917,0.5266472563147545,0.0930371013501972
